CustomerID,Gender,Age,SubscriptionType,MonthlyCharges,TenureMonths,NumSupportTickets,AutoRenew,PaymentMethod,Churn
CUST1342,Male,26.0,Basic,48.47,48.0,1.0,No,Bank Transfer,No
CUST1343,Female,28.0,Premium,24.6,38.0,0.0,Yes,Bank Transfer,No
CUST1344,Male,32.0,Basic,11.13,17.0,1.0,No,Credit Card,Yes
CUST1345,Male,41.0,Standard,60.38,27.0,0.0,No,Bank Transfer,No
CUST1346,Male,55.0,Basic,57.47,54.0,1.0,No,Credit Card,No
CUST1347,Female,52.0,Standard,74.74,50.0,0.0,Yes,PayPal,No
CUST1348,Female,47.0,Standard,90.12,35.0,2.0,Yes,Credit Card,No
CUST1349,Male,48.0,Premium,17.15,25.0,1.0,No,PayPal,No
CUST1350,Female,66.0,Standard,75.83,28.0,1.0,No,PayPal,No
CUST1351,Male,22.0,Standard,26.87,15.0,0.0,Yes,PayPal,No
CUST1352,Male,61.0,Premium,87.24,4.0,1.0,No,PayPal,No
CUST1353,Female,67.0,Standard,83.72,27.0,3.0,No,PayPal,No
CUST1354,Female,31.0,Premium,58.67,26.0,1.0,Yes,Credit Card,No
CUST1355,Male,28.0,Premium,73.92,19.0,0.0,No,PayPal,Yes
CUST1356,Female,26.0,Standard,38.29,17.0,0.0,Yes,Bank Transfer,No
CUST1357,Female,51.0,Standard,52.41,43.0,2.0,Yes,Bank Transfer,No
CUST1358,Male,29.0,Basic,83.95,41.0,2.0,No,PayPal,No
CUST1359,Male,52.0,Premium,51.33,42.0,1.0,Yes,Bank Transfer,No
CUST1360,Female,52.0,Basic,42.2,50.0,4.0,Yes,Credit Card,No
CUST1361,Male,18.0,Standard,54.48,40.0,1.0,Yes,Credit Card,No
CUST1362,Male,57.0,Basic,84.54,39.0,2.0,No,PayPal,No
CUST1363,Female,39.0,Premium,40.17,23.0,1.0,No,PayPal,No
CUST1364,Male,46.0,Basic,25.64,52.0,1.0,No,PayPal,No
CUST1365,Male,25.0,Premium,74.08,47.0,5.0,Yes,Bank Transfer,No
CUST1366,Female,28.0,Standard,84.34,63.0,1.0,Yes,Bank Transfer,No
CUST1367,Female,58.0,Standard,19.06,69.0,0.0,No,Credit Card,No
CUST1368,Male,54.0,Premium,31.59,43.0,1.0,No,Bank Transfer,Yes
CUST1369,Male,31.0,Standard,22.78,48.0,0.0,Yes,Credit Card,No
CUST1370,Female,47.0,Standard,41.31,34.0,0.0,No,Bank Transfer,No
CUST1371,Female,52.0,Standard,50.53,40.0,0.0,No,Credit Card,Yes
CUST1372,Female,38.0,Standard,77.39,61.0,1.0,No,PayPal,Yes
CUST1373,Female,54.0,Premium,68.6,50.0,0.0,No,Bank Transfer,No
CUST1374,Male,22.0,Basic,65.88,67.0,1.0,No,Credit Card,No
CUST1375,Female,36.0,Basic,41.71,62.0,1.0,Yes,Bank Transfer,No
CUST1376,Female,31.0,Standard,85.73,58.0,3.0,No,PayPal,No
CUST1377,Male,43.0,Basic,52.42,33.0,1.0,No,Credit Card,Yes
CUST1378,Female,21.0,Basic,98.12,16.0,1.0,Yes,Bank Transfer,No
CUST1379,Male,42.0,Standard,67.07,48.0,1.0,Yes,Bank Transfer,No
CUST1380,Female,62.0,Standard,21.36,10.0,0.0,Yes,PayPal,No
CUST1381,Female,59.0,Basic,70.86,38.0,1.0,Yes,PayPal,No
CUST1382,Female,42.0,Premium,39.26,19.0,0.0,No,Credit Card,No
CUST1383,Male,35.0,Standard,71.77,36.0,3.0,No,Bank Transfer,Yes
CUST1384,Male,57.0,Premium,16.27,59.0,1.0,No,Bank Transfer,Yes
CUST1385,Female,25.0,Basic,25.74,63.0,0.0,No,PayPal,Yes
CUST1386,Male,56.0,Standard,87.02,46.0,1.0,Yes,PayPal,No
CUST1387,Male,57.0,Premium,30.45,3.0,1.0,Yes,Credit Card,No
CUST1388,Male,31.0,Standard,85.33,65.0,5.0,No,Bank Transfer,No
CUST1389,Male,49.0,Basic,35.13,8.0,1.0,No,Bank Transfer,No
CUST1390,Male,68.0,Premium,67.86,51.0,2.0,No,Credit Card,No
CUST1391,Male,55.0,Basic,72.47,6.0,2.0,No,Credit Card,No
CUST1392,Female,50.0,Basic,56.14,39.0,1.0,Yes,PayPal,No
CUST1393,Female,40.0,Standard,37.48,60.0,2.0,No,PayPal,Yes
CUST1394,Male,32.0,Premium,29.14,28.0,3.0,Yes,Credit Card,No
CUST1395,Female,50.0,Basic,12.99,54.0,1.0,Yes,Credit Card,No
CUST1396,Female,42.0,Basic,37.36,37.0,2.0,Yes,Bank Transfer,No
CUST1397,Female,34.0,Premium,68.78,9.0,1.0,Yes,Credit Card,No
CUST1398,Female,50.0,Basic,94.45,56.0,1.0,No,Credit Card,No
CUST1399,Male,64.0,Basic,88.41,59.0,0.0,No,Bank Transfer,No
CUST1400,Female,19.0,Premium,78.95,2.0,0.0,No,Credit Card,No
CUST1401,Female,31.0,Premium,80.96,61.0,0.0,No,PayPal,No
CUST1402,Male,57.0,Premium,69.85,58.0,1.0,Yes,PayPal,No
CUST1403,Male,57.0,Premium,33.43,60.0,1.0,Yes,Bank Transfer,No
CUST1404,Female,68.0,Standard,91.65,40.0,3.0,Yes,Credit Card,No
CUST1405,Female,56.0,Premium,70.37,36.0,3.0,No,PayPal,No
CUST1406,Female,68.0,Standard,60.44,37.0,3.0,Yes,PayPal,No
CUST1407,Female,23.0,Standard,19.99,18.0,2.0,Yes,PayPal,No
CUST1408,Female,23.0,Standard,50.23,63.0,0.0,Yes,PayPal,No
CUST1409,Female,20.0,Basic,51.43,22.0,0.0,Yes,Credit Card,No
CUST1410,Male,24.0,Standard,87.81,11.0,3.0,No,Credit Card,No
CUST1411,Female,68.0,Standard,59.2,58.0,1.0,Yes,Credit Card,Yes
CUST1412,Female,25.0,Basic,44.24,57.0,5.0,Yes,Credit Card,Yes
CUST1413,Male,59.0,Basic,97.91,4.0,3.0,No,PayPal,No
CUST1414,Male,69.0,Basic,19.96,7.0,1.0,No,Bank Transfer,No
CUST1415,Male,32.0,Premium,48.03,61.0,1.0,No,Bank Transfer,No
CUST1416,Male,64.0,Basic,13.78,54.0,1.0,Yes,PayPal,No
CUST1417,Female,46.0,Basic,76.59,68.0,2.0,Yes,PayPal,Yes
CUST1418,Female,50.0,Standard,92.63,1.0,3.0,Yes,Bank Transfer,No
CUST1419,Female,69.0,Basic,35.2,55.0,4.0,Yes,Bank Transfer,No
CUST1420,Female,47.0,Premium,87.25,3.0,0.0,No,PayPal,No
CUST1421,Female,56.0,Basic,36.3,38.0,1.0,Yes,PayPal,No
CUST1422,Female,44.0,Premium,91.97,1.0,0.0,Yes,Credit Card,No
CUST1423,Male,53.0,Basic,77.86,38.0,0.0,No,Credit Card,Yes
CUST1424,Female,46.0,Basic,82.44,29.0,1.0,No,Bank Transfer,No
CUST1425,Male,55.0,Basic,11.62,5.0,0.0,No,PayPal,No
CUST1426,Male,50.0,Basic,96.65,21.0,1.0,Yes,Bank Transfer,No
CUST1427,Female,54.0,Premium,75.4,71.0,1.0,Yes,Credit Card,No
CUST1428,Male,44.0,Premium,37.43,67.0,2.0,Yes,Credit Card,No
CUST1429,Female,50.0,Standard,84.65,47.0,1.0,Yes,Bank Transfer,No
CUST1430,Male,21.0,Premium,35.34,35.0,4.0,Yes,Credit Card,No
CUST1431,Female,39.0,Basic,88.55,68.0,1.0,No,PayPal,No
CUST1432,Male,19.0,Standard,20.13,69.0,3.0,No,Bank Transfer,No
CUST1433,Female,27.0,Standard,73.33,1.0,1.0,Yes,PayPal,No
CUST1434,Female,22.0,Standard,58.66,68.0,0.0,Yes,PayPal,No
CUST1435,Female,27.0,Basic,18.69,12.0,1.0,Yes,Credit Card,No
CUST1436,Female,50.0,Premium,31.77,60.0,2.0,Yes,PayPal,No
CUST1437,Female,55.0,Basic,11.12,27.0,2.0,Yes,Bank Transfer,Yes
CUST1438,Male,30.0,Standard,52.19,56.0,5.0,No,PayPal,Yes
CUST1439,Male,48.0,Basic,37.11,23.0,1.0,No,PayPal,No
CUST1440,Male,64.0,Basic,63.85,25.0,1.0,No,PayPal,No
CUST1441,Female,53.0,Premium,36.75,21.0,2.0,Yes,PayPal,No
CUST1442,Male,62.0,Premium,36.99,61.0,2.0,Yes,PayPal,No
CUST1443,Female,41.0,Standard,76.89,63.0,1.0,No,Credit Card,Yes
CUST1444,Female,69.0,Basic,14.33,52.0,1.0,No,Bank Transfer,No
CUST1445,Male,32.0,Basic,91.26,25.0,0.0,Yes,Credit Card,No
CUST1446,Male,46.0,Premium,86.7,55.0,3.0,No,Bank Transfer,No
CUST1447,Female,25.0,Basic,70.1,46.0,3.0,No,Bank Transfer,Yes
CUST1448,Male,22.0,Basic,63.39,32.0,1.0,Yes,Bank Transfer,No
CUST1449,Female,46.0,Basic,90.31,55.0,2.0,No,Bank Transfer,No
CUST1450,Female,64.0,Premium,26.68,5.0,1.0,No,Bank Transfer,No
CUST1451,Female,21.0,Standard,17.11,36.0,3.0,No,PayPal,No
CUST1452,Female,29.0,Standard,31.56,49.0,2.0,Yes,Credit Card,No
CUST1453,Female,62.0,Basic,81.51,58.0,1.0,No,Credit Card,No
CUST1454,Male,19.0,Standard,13.12,39.0,0.0,No,PayPal,No
CUST1455,Male,44.0,Premium,62.45,61.0,1.0,No,Bank Transfer,Yes
CUST1456,Female,48.0,Premium,99.59,9.0,2.0,Yes,Credit Card,No
CUST1457,Female,68.0,Standard,87.01,6.0,1.0,Yes,PayPal,No
CUST1458,Male,68.0,Standard,56.93,35.0,1.0,No,PayPal,Yes
CUST1459,Male,53.0,Basic,15.73,39.0,1.0,Yes,Credit Card,Yes
CUST1460,Female,53.0,Standard,84.82,22.0,4.0,No,Credit Card,No
CUST1461,Male,43.0,Basic,63.91,41.0,2.0,Yes,Bank Transfer,No
CUST1462,Female,60.0,Basic,20.34,5.0,2.0,Yes,Bank Transfer,No
CUST1463,Male,44.0,Premium,18.45,42.0,3.0,No,Credit Card,No
CUST1464,Female,22.0,Premium,91.87,67.0,1.0,No,Bank Transfer,Yes
CUST1465,Male,37.0,Premium,70.23,30.0,1.0,No,PayPal,Yes
CUST1466,Female,28.0,Premium,84.64,57.0,1.0,Yes,Bank Transfer,No
CUST1467,Male,27.0,Standard,89.11,29.0,0.0,No,Bank Transfer,Yes
CUST1468,Male,57.0,Premium,61.46,37.0,2.0,Yes,PayPal,No
CUST1469,Female,55.0,Standard,56.57,13.0,1.0,Yes,Bank Transfer,No
CUST1470,Male,23.0,Premium,48.74,32.0,0.0,No,PayPal,No
CUST1471,Female,25.0,Standard,38.53,46.0,0.0,Yes,Bank Transfer,No
CUST1472,Male,40.0,Basic,49.11,23.0,2.0,No,Credit Card,Yes
CUST1473,Female,64.0,Standard,79.65,45.0,4.0,Yes,Bank Transfer,No
CUST1474,Male,43.0,Standard,64.17,17.0,3.0,No,Credit Card,Yes
CUST1475,Female,63.0,Premium,90.33,66.0,1.0,Yes,Credit Card,No
CUST1476,Male,60.0,Standard,49.9,6.0,3.0,Yes,Credit Card,No
CUST1477,Female,29.0,Basic,64.64,18.0,1.0,No,Credit Card,No
CUST1478,Male,43.0,Basic,66.82,22.0,2.0,Yes,Credit Card,No
CUST1479,Female,30.0,Premium,63.25,33.0,0.0,No,PayPal,Yes
CUST1480,Female,57.0,Basic,73.24,30.0,1.0,Yes,PayPal,No
CUST1481,Female,35.0,Standard,31.37,32.0,2.0,Yes,PayPal,No
CUST1482,Male,42.0,Basic,56.11,42.0,2.0,Yes,Credit Card,No
CUST1483,Female,50.0,Premium,19.38,10.0,3.0,No,Bank Transfer,Yes
CUST1484,Male,64.0,Standard,44.61,36.0,2.0,No,PayPal,No
CUST1485,Female,57.0,Premium,53.89,34.0,3.0,No,Bank Transfer,Yes
CUST1486,Male,60.0,Standard,68.7,28.0,4.0,No,Bank Transfer,No
CUST1487,Female,29.0,Basic,95.55,11.0,4.0,No,Credit Card,No
CUST1488,Male,61.0,Premium,64.06,39.0,3.0,Yes,Credit Card,No
CUST1489,Male,53.0,Premium,76.92,47.0,3.0,Yes,Credit Card,No
CUST1490,Female,65.0,Standard,55.56,19.0,3.0,No,PayPal,No
CUST1491,Male,21.0,Premium,67.07,15.0,1.0,Yes,Credit Card,No
CUST1492,Male,22.0,Standard,16.38,28.0,1.0,Yes,PayPal,Yes
CUST1493,Female,54.0,Standard,32.9,24.0,1.0,Yes,PayPal,No
CUST1494,Male,25.0,Standard,42.57,9.0,1.0,Yes,PayPal,Yes
CUST1495,Male,59.0,Standard,52.52,47.0,1.0,No,PayPal,No
CUST1496,Male,66.0,Basic,14.11,33.0,3.0,Yes,Credit Card,No
CUST1497,Female,45.0,Standard,22.6,62.0,0.0,No,PayPal,No
CUST1498,Male,48.0,Premium,34.91,19.0,0.0,No,Credit Card,No
CUST1499,Female,26.0,Basic,97.44,67.0,1.0,Yes,Credit Card,No
CUST1500,Male,68.0,Premium,39.82,40.0,1.0,No,PayPal,No
CUST1501,Male,46.0,Basic,53.38,47.0,2.0,Yes,Credit Card,Yes
CUST1502,Male,31.0,Standard,27.65,65.0,2.0,Yes,Bank Transfer,No
CUST1503,Female,57.0,Basic,64.97,29.0,3.0,Yes,Credit Card,No
CUST1504,Male,58.0,Basic,35.26,50.0,1.0,No,Credit Card,No
CUST1505,Male,39.0,Premium,28.63,13.0,0.0,No,PayPal,No
CUST1506,Female,28.0,Premium,56.49,1.0,2.0,No,PayPal,No
CUST1507,Male,40.0,Standard,10.5,34.0,1.0,Yes,Credit Card,No
CUST1508,Female,18.0,Basic,10.69,48.0,1.0,Yes,PayPal,Yes
CUST1509,Female,63.0,Basic,29.72,48.0,0.0,Yes,Bank Transfer,No
CUST1510,Male,54.0,Basic,13.3,49.0,2.0,No,Bank Transfer,No
CUST1511,Female,38.0,Standard,19.72,64.0,0.0,Yes,PayPal,No
CUST1512,Male,43.0,Standard,40.5,61.0,1.0,Yes,Credit Card,No
CUST1513,Female,63.0,Standard,82.23,29.0,0.0,No,Bank Transfer,No
CUST1514,Female,53.0,Standard,61.48,39.0,1.0,No,Bank Transfer,Yes
CUST1515,Male,40.0,Standard,56.14,26.0,2.0,No,Credit Card,No
CUST1516,Female,18.0,Premium,36.41,17.0,2.0,Yes,PayPal,Yes
CUST1517,Female,68.0,Basic,93.86,71.0,2.0,Yes,Bank Transfer,No
CUST1518,Female,57.0,Basic,45.73,13.0,1.0,Yes,Credit Card,No
CUST1519,Female,32.0,Basic,17.84,69.0,6.0,No,Credit Card,No
CUST1520,Female,38.0,Basic,65.54,26.0,1.0,No,Bank Transfer,No
CUST1521,Male,64.0,Basic,20.25,49.0,2.0,No,PayPal,Yes
CUST1522,Female,26.0,Basic,41.07,67.0,0.0,No,Bank Transfer,No
CUST1523,Male,26.0,Basic,55.67,7.0,2.0,Yes,Credit Card,No
CUST1524,Female,27.0,Basic,88.68,58.0,2.0,Yes,Bank Transfer,No
CUST1525,Male,69.0,Premium,54.42,49.0,0.0,Yes,PayPal,No
CUST1526,Male,43.0,Basic,73.2,53.0,0.0,Yes,Credit Card,No
CUST1527,Female,58.0,Premium,99.35,65.0,2.0,Yes,PayPal,No
CUST1528,Female,52.0,Standard,21.83,62.0,1.0,Yes,Bank Transfer,Yes
CUST1529,Female,69.0,Basic,34.73,17.0,1.0,Yes,Bank Transfer,No
CUST1530,Male,42.0,Standard,45.51,43.0,2.0,Yes,PayPal,Yes
CUST1531,Female,43.0,Standard,47.96,25.0,3.0,No,Bank Transfer,No
CUST1532,Male,28.0,Standard,46.99,3.0,2.0,No,PayPal,No
CUST1533,Male,55.0,Premium,91.68,29.0,0.0,Yes,Bank Transfer,Yes
CUST1534,Male,19.0,Standard,74.26,32.0,0.0,No,PayPal,Yes
CUST1535,Female,24.0,Standard,64.71,26.0,1.0,Yes,PayPal,No
CUST1536,Female,35.0,Standard,37.84,16.0,1.0,Yes,Credit Card,No
CUST1537,Male,44.0,Basic,84.14,25.0,4.0,No,Credit Card,Yes
CUST1538,Male,51.0,Basic,95.96,54.0,2.0,Yes,PayPal,Yes
CUST1539,Female,44.0,Premium,83.91,28.0,3.0,Yes,Bank Transfer,No
CUST1540,Male,34.0,Premium,10.14,56.0,0.0,Yes,Bank Transfer,No
CUST1541,Female,60.0,Basic,67.28,65.0,2.0,Yes,Bank Transfer,No
CUST1542,Male,61.0,Premium,14.6,41.0,0.0,Yes,PayPal,Yes
CUST1543,Female,68.0,Basic,33.18,51.0,2.0,Yes,PayPal,No
CUST1544,Male,41.0,Standard,15.36,71.0,1.0,Yes,PayPal,Yes
CUST1545,Female,42.0,Standard,64.34,29.0,2.0,No,PayPal,Yes
CUST1546,Male,24.0,Premium,71.79,19.0,3.0,No,Credit Card,No
CUST1547,Female,69.0,Basic,20.3,66.0,0.0,Yes,PayPal,No
CUST1548,Female,23.0,Basic,44.55,41.0,1.0,No,Bank Transfer,No
CUST1549,Male,41.0,Premium,51.06,45.0,5.0,Yes,Credit Card,No
CUST1550,Male,50.0,Basic,43.21,15.0,1.0,Yes,Bank Transfer,No
CUST1551,Female,66.0,Standard,20.89,3.0,0.0,Yes,PayPal,No
CUST1552,Male,46.0,Premium,47.71,11.0,0.0,Yes,Credit Card,No
CUST1553,Female,60.0,Premium,77.61,53.0,2.0,No,PayPal,No
CUST1554,Male,39.0,Basic,16.39,46.0,3.0,No,Credit Card,No
CUST1555,Female,43.0,Premium,17.22,30.0,0.0,No,Bank Transfer,No
CUST1556,Female,45.0,Basic,41.93,57.0,4.0,No,PayPal,No
CUST1557,Female,67.0,Basic,94.76,18.0,0.0,Yes,PayPal,No
CUST1558,Female,38.0,Basic,70.17,51.0,1.0,No,Credit Card,No
CUST1559,Female,66.0,Basic,71.08,48.0,1.0,Yes,Credit Card,No
CUST1560,Female,24.0,Basic,42.57,66.0,0.0,Yes,PayPal,No
CUST1561,Male,34.0,Premium,63.43,8.0,1.0,No,Credit Card,No
CUST1562,Male,37.0,Standard,10.91,22.0,1.0,Yes,PayPal,Yes
CUST1563,Male,58.0,Standard,67.25,6.0,2.0,No,Credit Card,No
CUST1564,Female,66.0,Premium,92.2,57.0,2.0,No,Bank Transfer,No
CUST1565,Female,37.0,Premium,65.13,36.0,3.0,No,Credit Card,No
CUST1566,Female,39.0,Standard,88.63,57.0,0.0,No,Bank Transfer,No
CUST1567,Female,45.0,Standard,75.16,49.0,2.0,No,Credit Card,Yes
CUST1568,Male,57.0,Standard,20.85,45.0,3.0,Yes,Credit Card,No
CUST1569,Male,66.0,Standard,91.22,66.0,1.0,No,PayPal,No
CUST1570,Female,24.0,Standard,15.98,45.0,0.0,No,Credit Card,No
CUST1571,Male,18.0,Basic,58.06,20.0,1.0,Yes,Credit Card,No
CUST1572,Male,49.0,Premium,22.79,64.0,1.0,No,Bank Transfer,No
CUST1573,Female,30.0,Basic,11.05,67.0,1.0,No,Credit Card,No
CUST1574,Male,47.0,Standard,47.98,3.0,1.0,Yes,PayPal,No
CUST1575,Female,40.0,Standard,36.55,54.0,3.0,Yes,Bank Transfer,Yes
CUST1576,Male,68.0,Standard,53.74,64.0,1.0,No,PayPal,No
CUST1577,Female,36.0,Basic,61.95,40.0,1.0,Yes,PayPal,No
CUST1578,Female,49.0,Basic,13.94,59.0,2.0,No,PayPal,No
CUST1579,Female,47.0,Standard,21.07,55.0,2.0,Yes,PayPal,No
CUST1580,Female,46.0,Basic,60.28,62.0,2.0,No,Bank Transfer,No
CUST1581,Male,66.0,Basic,40.89,4.0,2.0,No,Credit Card,Yes
CUST1582,Female,62.0,Standard,75.63,60.0,2.0,No,PayPal,Yes
CUST1583,Female,46.0,Basic,68.71,30.0,2.0,Yes,Bank Transfer,No
CUST1584,Female,47.0,Premium,86.1,2.0,2.0,No,PayPal,No
CUST1585,Male,33.0,Premium,72.32,62.0,3.0,Yes,Credit Card,No
CUST1586,Female,57.0,Premium,48.69,49.0,1.0,No,Bank Transfer,No
CUST1587,Male,36.0,Premium,70.57,9.0,3.0,No,Bank Transfer,No
CUST1588,Female,35.0,Standard,34.78,31.0,0.0,No,Credit Card,No
CUST1589,Male,18.0,Standard,37.57,61.0,1.0,No,Bank Transfer,No
CUST1590,Male,31.0,Standard,81.01,48.0,0.0,No,Credit Card,No
CUST1591,Female,68.0,Premium,50.18,25.0,1.0,Yes,Bank Transfer,Yes
CUST1592,Male,64.0,Premium,81.85,36.0,0.0,Yes,Bank Transfer,Yes
CUST1593,Female,67.0,Basic,84.02,8.0,1.0,Yes,Credit Card,Yes
CUST1594,Female,19.0,Basic,87.18,58.0,0.0,No,Credit Card,Yes
CUST1595,Female,45.0,Premium,92.5,45.0,1.0,No,Bank Transfer,Yes
CUST1596,Male,66.0,Premium,48.79,62.0,1.0,Yes,Bank Transfer,No
CUST1597,Male,67.0,Premium,38.7,39.0,5.0,No,Credit Card,No
CUST1598,Female,47.0,Premium,62.4,58.0,0.0,No,Credit Card,No
CUST1599,Female,55.0,Basic,43.41,64.0,2.0,No,Bank Transfer,Yes
CUST1600,Male,68.0,Premium,64.1,44.0,0.0,Yes,Bank Transfer,No
CUST1601,Female,21.0,Basic,73.5,29.0,2.0,Yes,Bank Transfer,No
CUST1602,Female,18.0,Premium,71.96,59.0,1.0,Yes,Credit Card,Yes
CUST1603,Female,25.0,Premium,43.71,71.0,1.0,Yes,Bank Transfer,No
CUST1604,Male,46.0,Premium,25.02,9.0,2.0,Yes,PayPal,Yes
CUST1605,Male,56.0,Basic,48.75,6.0,2.0,No,Credit Card,No
CUST1606,Male,20.0,Basic,22.83,29.0,1.0,No,Bank Transfer,No
CUST1607,Female,49.0,Standard,90.11,58.0,1.0,No,Credit Card,No
CUST1608,Female,27.0,Premium,41.13,17.0,4.0,No,PayPal,No
CUST1609,Female,27.0,Standard,23.9,16.0,2.0,Yes,Credit Card,No
CUST1610,Male,36.0,Standard,12.29,3.0,4.0,Yes,Bank Transfer,No
CUST1611,Female,63.0,Basic,68.12,21.0,1.0,No,PayPal,No
CUST1612,Female,51.0,Basic,67.32,64.0,1.0,Yes,PayPal,Yes
CUST1613,Female,50.0,Standard,40.65,36.0,0.0,No,Bank Transfer,Yes
CUST1614,Female,40.0,Premium,16.45,62.0,1.0,No,Bank Transfer,No
CUST1615,Male,45.0,Basic,46.87,42.0,2.0,No,Bank Transfer,No
CUST1616,Male,49.0,Premium,38.01,42.0,1.0,No,Credit Card,No
CUST1617,Female,67.0,Premium,70.94,61.0,1.0,Yes,Credit Card,Yes
CUST1618,Male,24.0,Standard,64.52,13.0,1.0,No,Credit Card,No
CUST1619,Male,46.0,Standard,42.81,11.0,2.0,Yes,Bank Transfer,No
CUST1620,Female,25.0,Standard,29.61,54.0,3.0,No,Bank Transfer,No
CUST1621,Female,18.0,Standard,98.92,16.0,1.0,No,Credit Card,No
CUST1622,Male,20.0,Basic,50.86,8.0,1.0,No,PayPal,No
CUST1623,Female,41.0,Basic,71.94,59.0,0.0,No,Credit Card,Yes
CUST1624,Male,40.0,Standard,22.65,57.0,2.0,Yes,PayPal,No
CUST1625,Female,25.0,Basic,53.7,40.0,1.0,No,Bank Transfer,No
CUST1626,Male,64.0,Standard,12.48,59.0,1.0,Yes,Bank Transfer,No
CUST1627,Female,54.0,Premium,55.49,2.0,3.0,No,Credit Card,No
CUST1628,Male,20.0,Premium,96.76,10.0,1.0,No,Credit Card,No
CUST1629,Male,68.0,Premium,44.58,44.0,2.0,No,Bank Transfer,No
CUST1630,Male,50.0,Standard,13.51,11.0,1.0,Yes,Credit Card,No
CUST1631,Female,45.0,Premium,12.79,2.0,1.0,No,Bank Transfer,No
CUST1632,Male,64.0,Basic,44.92,50.0,1.0,No,Bank Transfer,No
CUST1633,Male,25.0,Premium,24.4,12.0,1.0,No,PayPal,No
CUST1634,Female,51.0,Premium,12.1,23.0,4.0,No,Credit Card,No
CUST1635,Female,52.0,Premium,78.06,18.0,2.0,No,Bank Transfer,No
CUST1636,Male,49.0,Basic,51.27,62.0,1.0,Yes,Credit Card,No
CUST1637,Male,41.0,Standard,36.03,62.0,2.0,Yes,PayPal,Yes
CUST1638,Female,31.0,Basic,91.01,38.0,3.0,No,PayPal,No
CUST1639,Female,49.0,Standard,20.45,67.0,2.0,No,Credit Card,Yes
CUST1640,Female,63.0,Standard,96.03,38.0,1.0,Yes,Credit Card,No
CUST1641,Female,60.0,Premium,38.26,67.0,3.0,No,Bank Transfer,No
CUST1642,Female,33.0,Standard,89.96,61.0,3.0,Yes,PayPal,No
CUST1643,Male,21.0,Basic,64.26,1.0,2.0,No,PayPal,No
CUST1644,Female,69.0,Basic,84.4,45.0,0.0,No,PayPal,No
CUST1645,Male,54.0,Standard,98.56,28.0,2.0,Yes,Credit Card,No
CUST1646,Male,38.0,Premium,35.96,21.0,0.0,No,Bank Transfer,Yes
CUST1647,Male,31.0,Premium,96.5,13.0,0.0,Yes,Credit Card,Yes
CUST1648,Female,48.0,Basic,45.05,27.0,2.0,Yes,Credit Card,No
CUST1649,Male,65.0,Premium,44.7,7.0,3.0,Yes,Credit Card,No
CUST1650,Male,35.0,Standard,40.63,22.0,0.0,No,Bank Transfer,Yes
CUST1651,Female,24.0,Standard,58.73,53.0,3.0,Yes,Credit Card,Yes
CUST1652,Male,27.0,Basic,23.87,4.0,0.0,Yes,PayPal,No
CUST1653,Male,24.0,Standard,59.83,23.0,0.0,No,PayPal,No
CUST1654,Female,50.0,Basic,58.75,70.0,2.0,No,PayPal,No
CUST1655,Male,40.0,Standard,78.57,33.0,1.0,No,Bank Transfer,Yes
CUST1656,Male,38.0,Basic,85.03,28.0,0.0,No,Credit Card,Yes
CUST1657,Male,36.0,Premium,49.64,8.0,1.0,No,Bank Transfer,No
CUST1658,Female,65.0,Standard,37.21,1.0,2.0,No,Credit Card,No
CUST1659,Female,36.0,Standard,33.34,37.0,0.0,Yes,PayPal,No
CUST1660,Female,53.0,Basic,27.52,63.0,3.0,No,Credit Card,No
CUST1661,Male,46.0,Basic,15.19,22.0,0.0,Yes,Credit Card,No
CUST1662,Male,35.0,Standard,40.82,70.0,0.0,No,Credit Card,Yes
CUST1663,Female,19.0,Basic,34.32,21.0,0.0,Yes,Bank Transfer,No
CUST1664,Male,18.0,Standard,96.98,35.0,2.0,Yes,Credit Card,No
CUST1665,Male,64.0,Premium,60.19,5.0,1.0,No,Credit Card,No
CUST1666,Female,22.0,Basic,41.25,60.0,0.0,No,Credit Card,No
CUST1667,Female,37.0,Standard,62.24,46.0,4.0,Yes,Bank Transfer,No
CUST1668,Male,28.0,Premium,22.53,50.0,3.0,No,Bank Transfer,Yes
CUST1669,Male,59.0,Premium,49.96,48.0,1.0,No,Bank Transfer,No
CUST1670,Male,19.0,Standard,66.36,6.0,1.0,Yes,Credit Card,No
CUST1671,Female,20.0,Basic,54.0,56.0,2.0,Yes,PayPal,No
CUST1672,Female,40.0,Standard,46.16,59.0,1.0,Yes,PayPal,No
CUST1673,Female,29.0,Premium,99.45,29.0,5.0,No,PayPal,No
CUST1674,Female,37.0,Standard,89.23,71.0,2.0,No,Credit Card,No
CUST1675,Male,22.0,Basic,66.11,18.0,0.0,No,PayPal,No
CUST1676,Female,54.0,Premium,61.24,2.0,0.0,No,PayPal,Yes
CUST1677,Female,55.0,Standard,65.86,8.0,0.0,Yes,PayPal,No
CUST1678,Female,47.0,Basic,28.12,54.0,3.0,No,Credit Card,Yes
CUST1679,Female,26.0,Premium,45.56,38.0,1.0,Yes,PayPal,No
CUST1680,Female,51.0,Basic,13.55,48.0,4.0,No,PayPal,No
CUST1681,Male,61.0,Premium,52.8,27.0,3.0,No,Credit Card,No
CUST1682,Male,52.0,Standard,58.87,20.0,3.0,Yes,Bank Transfer,No
CUST1683,Female,69.0,Basic,30.5,12.0,2.0,No,PayPal,No
